E220207032,2022/02/07,KA22012286,016DD2371TD,晰白/13-4201TCX蘑菇灰,DB301,0.00400
E220207033,2022/02/07,KA22012287,016DD2372TD,晰白/13-4201TCX蘑菇灰,TF405,0.16000
E220207033,2022/02/07,KA22012287,016DD2372TD,晰白/13-4201TCX蘑菇灰,TB316,0.00030
E220207033,2022/02/07,KA22012287,016DD2372TD,晰白/13-4201TCX蘑菇灰,DR101,0.00270
E220207033,2022/02/07,KA22012287,016DD2372TD,晰白/13-4201TCX蘑菇灰,DY201,0.00450
E220207033,2022/02/07,KA22012287,016DD2372TD,晰白/13-4201TCX蘑菇灰,DB301,0.00400
E220207034,2022/02/07,KA22012260,013DB1081TD,32M/34B,TR105,0.00580
E220207034,2022/02/07,KA22012260,013DB1081TD,32M/34B,TY208,0.42000
E220207034,2022/02/07,KA22012260,013DB1081TD,32M/34B,TB304,0.03120
E220207034,2022/02/07,KA22012260,013DB1081TD,32M/34B,TES09,0.04000
E220207034,2022/02/07,KA22012260,013DB1081TD,32M/34B,TES10,1.20000
E220207034,2022/02/07,KA22012260,013DB1081TD,32M/34B,TES11,0.30000
E220207035,2022/02/07,KA22012261,017DA6563TD,12B/20I,TR101,0.01800
E220207035,2022/02/07,KA22012261,017DA6563TD,12B/20I,TY201,0.02500
E220207035,2022/02/07,KA22012261,017DA6563TD,12B/20I,TB301,0.00350
E220207035,2022/02/07,KA22012261,017DA6563TD,12B/20I,TES09,0.04000
E220207035,2022/02/07,KA22012261,017DA6563TD,12B/20I,TES10,0.11000
E220207035,2022/02/07,KA22012261,017DA6563TD,12B/20I,TES11,0.09000
E220207036,2022/02/07,KA22012262,019DB1424TD,10A/00A,TF405,0.16000
E220207036,2022/02/07,KA22012262,019DB1424TD,10A/00A,TB316,0.00100
E220207036,2022/02/07,KA22012262,019DB1424TD,10A/00A,DR101,0.15000
E220207036,2022/02/07,KA22012262,019DB1424TD,10A/00A,DY201,0.15000
E220207036,2022/02/07,KA22012262,019DB1424TD,10A/00A,DB305,2.00000
E220207037,2022/02/07,KA22012263,014DB3064TD,2FB/74T,TR101,0.01400
E220207037,2022/02/07,KA22012263,014DB3064TD,2FB/74T,TY201,0.04000
E220207037,2022/02/07,KA22012263,014DB3064TD,2FB/74T,TB301,0.00120
E220207037,2022/02/07,KA22012263,014DB3064TD,2FB/74T,TES10,0.12000
E220207038,2022/02/07,KA21121920,012DB4678T,69X,TR110,0.82000
E220207038,2022/02/07,KA21121920,012DB4678T,69X,TY208,0.04500
E220207038,2022/02/07,KA21121920,012DB4678T,69X,TB307,0.06000
E220207039,2022/02/07,KA22012320,016LD2365T,14-4206TCX,TR101,0.02100
E220207039,2022/02/07,KA22012320,016LD2365T,14-4206TCX,TY201,0.01870
